epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc
109,0.5431616306304932,0.7818434606755774,0.3028325123152709,0.6642355483522421,0.41600406022669595,0.7974498027546778,0.42557439942100384,0.5439735054969788,0.7931288705396639,0.31421598535692497,0.6486146095717884,0.42334566378956023,0.7929531396966898,0.44661707615237006
110,0.5442832112312317,0.7843397478433974,0.30429878430881063,0.655861696380335,0.4157178323773649,0.7976412869726837,0.4239259427311961,0.5435742139816284,0.7937186670598644,0.31453096259963215,0.646095717884131,0.4230927835051547,0.7932047975043285,0.4465683585437011
111,0.5419166088104248,0.7968843808259867,0.31778074866310163,0.642085359265262,0.4251475585762833,0.7985549536361606,0.42831783140758506,0.5432548522949219,0.7895900914184606,0.30968129885748646,0.6486146095717884,0.41921041921041924,0.7933682225912783,0.4464092362034657
112,0.5431036949157715,0.7958100293866717,0.3160490535857105,0.6404646137223122,0.4232416993930739,0.7979110680768227,0.42943664732457937,0.5433478951454163,0.7805956944854026,0.3017142857142857,0.6649874055415617,0.4150943396226415,0.7932482302977071,0.44596438676675343
113,0.5425456166267395,0.7962524093910955,0.3173230441724321,0.6442463533225283,0.4252094847566411,0.7983217739097183,0.4258922177103771,0.5440404415130615,0.7618696549690357,0.283148441627047,0.6750629722921915,0.39895794566430964,0.7932714715745512,0.44582928825417834
114,0.5433124899864197,0.7749865706070086,0.29499940040772277,0.6645056726094003,0.40860393655012045,0.7974031822754408,0.4303234941352643,0.5451536178588867,0.751105868475376,0.2746975806451613,0.6863979848866498,0.39236861051115907,0.7931896538669279,0.44560629955527525
115,0.5435951948165894,0.7529939646727968,0.27787973658641907,0.6952998379254457,0.39706903200925564,0.7991729190596756,0.4221051980596013,0.5451716780662537,0.7506635210852256,0.27382753403933435,0.6838790931989924,0.3910694994598488,0.7932609551596896,0.44576574271860164
116,0.5421346426010132,0.7644326476443265,0.28581212190389227,0.6763911399243652,0.40182941506860304,0.799123998005266,0.428978663722752,0.5445033311843872,0.7575936301975819,0.278415015641293,0.672544080604534,0.3938053097345133,0.7933297325128847,0.4458641918243377
117,0.5406426787376404,0.7647802319335166,0.2882046637989586,0.6877363587250135,0.4061901723037652,0.800972814644495,0.4295063240957125,0.5435045957565308,0.7766145679740489,0.297129994372538,0.6649874055415617,0.41073512252042005,0.7935339612894975,0.4459307780427683
118,0.5408979654312134,0.7803899263753278,0.3005404077622206,0.6609940572663425,0.41320499831138124,0.79971838253326,0.42694147818290945,0.543078601360321,0.7901798879386611,0.3113377324535093,0.6536523929471033,0.4217797643234458,0.7936395460947083,0.4462819130387912
119,0.5406786799430847,0.7872784150156413,0.3081306990881459,0.6572123176661264,0.41955509570615623,0.80019586304386,0.43035021177743044,0.542944610118866,0.8003538779121203,0.321656050955414,0.6360201511335013,0.4272419627749577,0.7938256866377591,0.44666512604748826
120,0.5397942066192627,0.800360223717888,0.32136028407538925,0.635602377093463,0.42688679245283023,0.8019746233025646,0.4283093792618261,0.5428219437599182,0.8031554113830729,0.32469215813350616,0.6309823677581864,0.4287548138639281,0.7939428394993178,0.4469783908601541
121,0.5420981049537659,0.8087970423736847,0.3327161373023786,0.631010264721772,0.4356989648419286,0.8001796381891226,0.4291668597080847,0.5425929427146912,0.7987319374815689,0.32032724984266836,0.6410579345088161,0.42719261435165756,0.7939727061175247,0.44701521422983415
122,0.5405534505844116,0.8079122823648371,0.3328175552117035,0.6391139924365208,0.43770234020904636,0.8007193743904805,0.4321366595884497,0.5425552129745483,0.7885579475081097,0.30997624703087884,0.6574307304785895,0.4213075060532688,0.7939872187700338,0.44692374737292767
123,0.5370699763298035,0.7841501564129302,0.3055313859540087,0.6639654240950837,0.4184898271899209,0.8032954289407911,0.43520910901808363,0.5425705909729004,0.7779416101445001,0.29909706546275394,0.6675062972292192,0.4130943102104443,0.7941301368480034,0.44707145164025347
124,0.5373187065124512,0.7851929092805006,0.3068380334414774,0.6642355483522421,0.4197678388528508,0.8036171904776681,0.4324445186988087,0.5425192713737488,0.7726334414626954,0.2938257993384785,0.6712846347607053,0.4087423312883436,0.7943241647022005,0.4476001619095946
125,0.5387328863143921,0.7767560906247037,0.29830874415257286,0.6717990275526742,0.4131572389733366,0.8026845392358745,0.4336894446109104,0.5421949625015259,0.7730757888528458,0.2943125345113197,0.6712846347607053,0.4092130518234165,0.7944875897891502,0.44795905518719864
126,0.5397354364395142,0.7751445634657314,0.29591104734576756,0.6685575364667747,0.4102436598707111,0.8007064650705508,0.4302161557553065,0.5417078137397766,0.778826304924801,0.3003393665158371,0.6687657430730478,0.414519906323185,0.7946306130312683,0.447963866167686
127,0.5365433692932129,0.7846241349890984,0.3070153693604363,0.6690977849810913,0.4209005947323704,0.8043232302318004,0.4350685716159284,0.5414445996284485,0.7853140666470068,0.3066588785046729,0.6612090680100756,0.41899441340782123,0.794649332249722,0.4480487781397565
128,0.5346740484237671,0.7692672291212437,0.2927222478120682,0.6866558616963804,0.41046342644921685,0.8057926017948933,0.4354621777090978,0.5413484573364258,0.7926865231495134,0.3125,0.6423173803526449,0.42044517724649627,0.7947186354236601,0.44839849058717685
129,0.5390640497207642,0.7947356779473568,0.31719445171421096,0.6547811993517018,0.42736248236953456,0.8008753060224127,0.43406328420213897,0.5415881872177124,0.7972574461810675,0.31809643080776456,0.6397984886649875,0.4249268088665831,0.7945441681011056,0.448449430734748
130,0.5390214323997498,0.8112301323980156,0.3369221935113408,0.6339816315505132,0.44000749906261716,0.8028636747783208,0.43351571503020936,0.5416783690452576,0.7937186670598644,0.31430325352977284,0.6448362720403022,0.422616591002889,0.7943006079329104,0.4478873879083059
131,0.5371189117431641,0.7873416121591305,0.3097989949748744,0.6661264181523501,0.4229120219516378,0.8035079373226661,0.43197910553707664,0.5420835614204407,0.786641108817458,0.3087287639132982,0.663727959697733,0.4214314274290284,0.7938778480554727,0.44756460597757125
132,0.5346807837486267,0.8037728694663001,0.32807787222374557,0.6464073473797947,0.4352491815205529,0.8057842646264624,0.4343880664231655,0.5428322553634644,0.7757298731937482,0.2965864577504197,0.6675062972292192,0.4106935296396746,0.7934220666353697,0.44703163956750075
133,0.5367013216018677,0.8025405251682624,0.3271814357443344,0.651269584008644,0.4355523439617018,0.8047728428507065,0.43474892806028204,0.5442215204238892,0.7601002654084341,0.28205128205128205,0.6788413098236776,0.3985212569316081,0.7929005576223818,0.44630012476126263
134,0.5360962152481079,0.7586501090150726,0.28491803278688527,0.7042139384116693,0.4056956115779645,0.8048664076296351,0.4385759596704802,0.5443582534790039,0.7620171040990859,0.28375527426160335,0.6775818639798489,0.4,0.7926997992626732,0.4458953560489925
135,0.5343604683876038,0.7731222548740797,0.2962268572767753,0.6828741220961643,0.4132069303694018,0.8062188316770642,0.4338543477706571,0.5436610579490662,0.7718961958124447,0.29279031370390757,0.6700251889168766,0.4075067024128687,0.792697906307998,0.4455202250496315
136,0.5330772399902344,0.7965367965367965,0.3195781147000659,0.6547811993517018,0.42952068751661204,0.8062001515866379,0.4382457558565608,0.543157696723938,0.7791212031849012,0.3,0.6649874055415617,0.413469068128426,0.7928381952822522,0.4457932123906727
137,0.5333495140075684,0.7795999620817139,0.30161231664444177,0.6720691518098325,0.4163668312275124,0.8061384613733913,0.4375962405457582,0.5425849556922913,0.7894426422884105,0.3106332138590203,0.654911838790932,0.4213938411669368,0.7932203617983238,0.4463678362638466
138,0.5326805114746094,0.7938193193667646,0.3176592171554063,0.6642355483522421,0.4297823997203531,0.80719160765643,0.43768352672500893,0.5421228408813477,0.7978472427012681,0.32047293092719353,0.6486146095717884,0.42898792169929195,0.7936731986222656,0.4469025651907976
139,0.5354305505752563,0.8096502038107878,0.3357385398981324,0.6410048622366289,0.4406685236768802,0.8047984778312033,0.4391172555170052,0.5414787530899048,0.7957829548805662,0.31770512029611353,0.6486146095717884,0.42650103519668736,0.7942863056086985,0.4476140704489973
140,0.5344586968421936,0.8025405251682624,0.32736884912566083,0.6523500810372771,0.43595992418088275,0.8059506841746237,0.43935449897662926,0.5409663915634155,0.7875258035977588,0.3082394783639597,0.654911838790932,0.4191858121725111,0.7947491330267589,0.44776552687409693
141,0.5358694195747375,0.7978639365500679,0.322253000923361,0.6599135602377093,0.433040857927856,0.8041146318610909,0.4328374448411797,0.540971577167511,0.775582424063698,0.2966480446927374,0.6687657430730478,0.4109907120743034,0.7950533729087057,0.4479674817584131
142,0.5294005870819092,0.7866148450090056,0.3110367892976589,0.6782820097244733,0.4264968152866242,0.8097240866064089,0.44594699838197743,0.5413584113121033,0.7671778236508404,0.28931830381105744,0.6788413098236776,0.4057207376740685,0.7951011174321775,0.44788351717650243
143,0.5319973230361938,0.7744809934590956,0.2989111345275729,0.6896272285251216,0.4170546434697378,0.8089775547959791,0.4389230571393063,0.5411887764930725,0.7674727219109407,0.2896292315959162,0.6788413098236776,0.40602636534839925,0.7951941877037029,0.44755563381114655
144,0.5323446393013,0.777735646348785,0.30052681992337166,0.678011885467315,0.41645926663348265,0.8079597484408044,0.4379646630534169,0.5407924056053162,0.7741079327631967,0.2952275249722531,0.6700251889168766,0.40986132511556245,0.7951902966302041,0.44803173569818644
145,0.531652569770813,0.7866464435807502,0.30951786160379713,0.6693679092382496,0.42330030748206354,0.8080884839876584,0.43780051082814747,0.540554940700531,0.7816278383957534,0.30133024869866976,0.6561712846347607,0.4130003963535474,0.7951536995064857,0.44805959690498137
146,0.532805323600769,0.7914810250576674,0.3141757536882617,0.6615343057806591,0.42602418022092725,0.806773299292554,0.43743917628314943,0.5404963493347168,0.7890002948982601,0.3091671659676453,0.6498740554156172,0.41900121802679663,0.7951318253635734,0.44820566594546674
147,0.5320638418197632,0.8002338294309097,0.32411385606874327,0.6520799567801189,0.43300448430493277,0.8086732843968129,0.4399694582092426,0.5405827164649963,0.7892951931583604,0.3099940155595452,0.6523929471032746,0.4202839756592292,0.7950064696984229,0.4480079406417047
148,0.5308519005775452,0.801213385154991,0.3244745762711864,0.6464073473797947,0.43206644398302785,0.8084230340159373,0.444732811792823,0.5407387614250183,0.7826599823061043,0.30346820809248554,0.6612090680100756,0.41600633914421553,0.7948859515841085,0.44795422560338466
